seed,score,rain_events,rain_count,turn_rain_counts,shock_2050_2055,shock_2065_2075,shock_2080_2100,rain_count_good,rain_counts_increase,no_policy_severe,neglect_or_agri_severe,balanced_avoids_severe,hard_less_than_no_policy,resident_prompt_no_policy,housing_prompt_no_policy,balanced_no_resident_prompt,relocation_no_resident_prompt,rnd_delays_crop,infra_ecosystem_worse
607,100,"[[2032, 240.982425932615], [2037, 220.60732267634467], [2049, 181.05745987746874], [2057, 199.64056149687286], [2067, 202.69143580109125], [2083, 184.9624274870446], [2085, 182.74840611876735], [2096, 199.40941101161948]]",8,"[3, 2, 3]",False,False,False,True,False,True,True,False,True,False,False,True,True,True,True
608,100,"[[2031, 240.8768155957698], [2036, 220.53760198497002], [2048, 181.05568092549993], [2056, 199.607959189432], [2066, 202.65438423808504], [2082, 184.95453092136847], [2084, 182.74404653507568], [2095, 199.3791513507996]]",8,"[3, 2, 3]",False,False,False,True,False,True,True,False,True,False,False,True,True,True,True
609,100,"[[2030, 240.77120525892462], [2035, 220.46788129359538], [2047, 181.0539019735311], [2055, 199.57535688199113], [2065, 202.6173326750788], [2081, 184.94663435569234], [2083, 182.73968695138402], [2094, 199.34889168997967], [2100, 162.76581150229555]]",9,"[3, 2, 4]",False,False,False,True,False,True,True,False,True,False,False,True,True,True,True
687,100,"[[2035, 194.11394650796942], [2038, 156.11951921008125], [2042, 212.9026788496559], [2075, 156.12044491430927], [2078, 166.05655485467977], [2079, 239.87743128181245], [2091, 159.79927231775235], [2093, 195.12620300496917]]",8,"[3, 1, 4]",False,False,False,True,False,True,True,False,True,False,False,True,True,True,True
688,100,"[[2034, 194.0896300852385], [2037, 156.16045049449102], [2041, 212.84666748001882], [2074, 156.1589337205722], [2077, 166.07892060078822], [2078, 239.78153971947597], [2090, 159.83101307954263], [2092, 195.10251013832456]]",8,"[3, 1, 4]",False,False,False,True,False,True,True,False,True,False,False,True,True,True,True
689,100,"[[2033, 194.06531366250755], [2036, 156.20138177890078], [2040, 212.79065611038175], [2073, 156.1974225268351], [2076, 166.10128634689664], [2077, 239.6856481571395], [2089, 159.86275384133293], [2091, 195.07881727167995], [2100, 203.37939205655246]]",9,"[3, 1, 5]",False,False,False,True,False,True,True,False,True,False,False,True,True,True,True
690,100,"[[2032, 194.04099723977663], [2035, 156.24231306331052], [2039, 212.7346447407447], [2072, 156.23591133309802], [2075, 166.1236520930051], [2076, 239.58975659480305], [2088, 159.8944946031232], [2090, 195.05512440503534], [2099, 203.34316900555737]]",9,"[3, 2, 4]",False,False,False,True,False,True,True,False,True,False,False,True,True,True,True
783,100,"[[2030, 225.12974673535598], [2032, 149.4014482302013], [2049, 234.0073092851977], [2058, 207.15506783091377], [2059, 175.65589516089477], [2065, 207.1800718072354], [2066, 200.48136625400326], [2069, 185.91740505898431], [2072, 178.94876849926706], [2073, 193.89446381098463], [2078, 260.31162862003714], [2083, 177.81117199936264], [2084, 232.8843002547692], [2084, 3.0], [2087, 211.54989179625636], [2088, 175.11956783519477]]",16,"[3, 7, 6]",False,False,True,False,False,True,True,False,True,False,False,True,True,True,True
817,100,"[[2032, 199.34244915857036], [2039, 193.13057321569372], [2049, 196.39195513904048], [2050, 230.02763582884202], [2050, 3.0], [2053, 209.85373768568283], [2067, 220.6137862816327], [2069, 229.3395948299061], [2083, 191.62260293710523], [2096, 177.62914933777697], [2100, 192.82403253972856]]",11,"[5, 3, 3]",False,True,False,True,False,True,True,False,False,False,False,True,True,True,True
818,100,"[[2031, 199.30895159693998], [2038, 193.10810584524398], [2048, 196.36437915106325], [2049, 229.943616286903], [2049, 3.0], [2052, 209.80385080007773], [2066, 220.5474703254929], [2068, 229.2592932340425], [2082, 191.60410822908983], [2095, 177.63284554148197], [2099, 192.80416352074272]]",11,"[5, 3, 3]",False,True,False,True,False,True,True,False,False,False,False,True,True,True,True
819,100,"[[2030, 199.27545403530962], [2037, 193.08563847479425], [2047, 196.33680316308602], [2048, 229.85959674496394], [2048, 3.0], [2051, 209.75396391447262], [2065, 220.48115436935308], [2067, 229.1789916381789], [2081, 191.58561352107444], [2094, 177.636541745187], [2098, 192.78429450175685]]",11,"[5, 3, 3]",False,True,False,True,False,True,True,False,False,False,False,True,True,True,True
820,100,"[[2029, 199.24195647367924], [2036, 193.06317110434452], [2046, 196.3092271751088], [2047, 229.7755772030249], [2047, 3.0], [2050, 209.70407702886752], [2064, 220.41483841321323], [2066, 229.0986900423153], [2080, 191.56711881305904], [2093, 177.64023794889204], [2097, 192.764425482771]]",11,"[6, 2, 3]",False,True,False,True,False,True,True,False,False,False,False,True,True,True,True
821,100,"[[2028, 199.20845891204885], [2035, 193.0407037338948], [2045, 196.28165118713153], [2046, 229.69155766108588], [2046, 3.0], [2049, 209.6541901432624], [2063, 220.34852245707341], [2065, 229.0183884464517], [2079, 191.54862410504364], [2092, 177.64393415259707], [2096, 192.74455646378513]]",11,"[6, 2, 3]",False,True,False,True,False,True,True,False,False,False,False,True,True,True,True
831,100,"[[2035, 196.00589130735918], [2036, 214.8392255281629], [2039, 209.15532128721136], [2053, 219.68536289567515], [2055, 228.2153724878157], [2069, 191.36367702488965], [2082, 177.6808961896473], [2086, 192.54586627392658], [2091, 185.9427305752476], [2098, 154.14389053091062]]",10,"[3, 3, 4]",False,False,False,True,True,True,True,False,False,False,False,True,True,True,True
7,90,"[[2049, 279.7292587722614], [2052, 151.3865564627443], [2067, 190.91169279641056], [2074, 162.6865264787183], [2080, 235.44522401984568], [2087, 202.82854504362325], [2089, 187.7244658135135], [2090, 205.0034922871842], [2097, 217.96028118870595], [2098, 211.26254788392254], [2099, 170.07437220292744]]",11,"[1, 3, 7]",False,False,True,True,True,False,False,True,False,False,False,True,True,True,True
105,90,"[[2027, 217.20070151133612], [2050, 224.59490726502963], [2058, 217.99431182176255], [2084, 210.364690938077], [2088, 206.96305681852797], [2089, 206.0017547162934], [2097, 182.21608538684154], [2099, 226.52826415268663]]",8,"[2, 1, 5]",False,False,True,True,False,True,True,False,False,False,False,True,True,True,True
106,90,"[[2026, 217.13571401181542], [2049, 224.52001178737726], [2057, 217.9313477633458], [2083, 210.31644925932835], [2087, 206.92048997194934], [2088, 205.96077018960705], [2096, 182.2126358432107], [2098, 226.45606334375984], [2100, 181.33454064167526]]",9,"[2, 1, 6]",False,False,True,True,False,True,True,False,False,False,False,True,True,True,True
113,90,"[[2042, 223.99574344381043], [2050, 217.49059935442858], [2080, 206.62252204589885], [2081, 205.67387850280264], [2089, 182.18848903779482], [2091, 225.95065768127222], [2093, 181.3200668719891]]",7,"[2, 0, 5]",False,False,True,True,False,True,True,False,False,False,False,True,True,True,True
114,90,"[[2041, 223.92084796615802], [2049, 217.42763529601183], [2079, 206.5799551993202], [2080, 205.6328939761163], [2088, 182.185039494164], [2090, 225.87845687234542], [2092, 181.31799919060535], [2100, 173.86300424257473]]",8,"[2, 0, 6]",False,False,True,True,False,True,True,False,False,False,False,True,True,True,True
115,90,"[[2040, 223.84595248850565], [2048, 217.36467123759508], [2078, 206.53738835274157], [2079, 205.59190944942995], [2087, 182.18158995053315], [2089, 225.80625606341863], [2091, 181.31593150922163], [2099, 173.8725126468027]]",8,"[2, 0, 6]",False,False,True,True,False,True,True,False,False,False,False,True,True,True,True
116,90,"[[2039, 223.7710570108532], [2047, 217.30170717917832], [2077, 206.4948215061629], [2078, 205.5509249227436], [2086, 182.1781404069023], [2088, 225.7340552544918], [2090, 181.31386382783788], [2098, 173.88202105103068], [2100, 187.99360046812805]]",9,"[2, 0, 7]",False,False,True,True,False,True,True,False,False,False,False,True,True,True,True
117,90,"[[2038, 223.69616153320084], [2046, 217.23874312076157], [2076, 206.45225465958427], [2077, 205.50994039605726], [2085, 182.17469086327145], [2087, 225.661854445565], [2089, 181.31179614645413], [2097, 173.89152945525865], [2099, 187.98121551831022]]",9,"[2, 0, 7]",False,False,True,True,False,True,True,False,False,False,False,True,True,True,True
118,90,"[[2037, 223.62126605554843], [2045, 217.17577906234482], [2075, 206.40968781300563], [2076, 205.46895586937092], [2084, 182.17124131964061], [2086, 225.58965363663822], [2088, 181.3097284650704], [2096, 173.90103785948662], [2098, 187.96883056849242]]",9,"[2, 1, 6]",False,False,True,True,False,True,True,False,False,False,False,True,True,True,True
411,90,"[[2029, 172.516770957068], [2033, 187.4361421604336], [2037, 221.49004664901804], [2038, 182.73329360495865], [2050, 151.00298495043242], [2064, 213.61544528069732], [2068, 167.7553107390458], [2086, 234.03255852337728], [2089, 213.2483472220345], [2091, 160.97779771239135], [2099, 199.28557882531905]]",11,"[5, 2, 4]",False,False,True,True,False,True,True,False,False,False,False,True,True,True,True
412,90,"[[2028, 172.5297982147901], [2032, 187.42328639478208], [2036, 221.41881036583356], [2037, 182.7286087236573], [2049, 151.05168435190723], [2063, 213.5602863221964], [2067, 167.7752718067744], [2085, 233.94698659811402], [2088, 213.19594045991917], [2090, 161.00768669466143], [2098, 199.25565219003258]]",11,"[5, 2, 4]",False,False,True,True,False,True,True,False,False,False,False,True,True,True,True
413,90,"[[2027, 172.5428254725122], [2031, 187.41043062913056], [2035, 221.3475740826491], [2036, 182.72392384235593], [2048, 151.100383753382], [2062, 213.5051273636955], [2066, 167.79523287450303], [2084, 233.86141467285074], [2087, 213.14353369780383], [2089, 161.0375756769315], [2097, 199.2257255547461]]",11,"[5, 2, 4]",False,False,True,True,False,True,True,False,False,False,False,True,True,True,True
414,90,"[[2026, 172.55585273023428], [2030, 187.397574863479], [2034, 221.2763377994646], [2035, 182.71923896105457], [2047, 151.1490831548568], [2061, 213.44996840519457], [2065, 167.81519394223164], [2083, 233.7758427475875], [2086, 213.0911269356885], [2088, 161.06746465920162], [2096, 199.19579891945966], [2100, 168.99790248160977]]",12,"[5, 2, 5]",False,False,True,True,False,True,True,False,False,False,False,True,True,True,True
415,90,"[[2029, 187.38471909782749], [2033, 221.2051015162801], [2034, 182.71455407975324], [2046, 151.19778255633162], [2060, 213.39480944669367], [2064, 167.83515500996026], [2082, 233.6902708223242], [2085, 213.03872017357315], [2087, 161.0973536414717], [2095, 199.1658722841732], [2099, 169.01494867077062], [2100, 188.06625068054112], [2100, 3.0]]",13,"[4, 2, 7]",False,False,True,True,False,True,True,False,False,False,False,True,True,True,True
416,90,"[[2028, 187.37186333217596], [2032, 221.13386523309563], [2033, 182.70986919845188], [2045, 151.24648195780642], [2059, 213.33965048819277], [2063, 167.85511607768888], [2081, 233.60469889706096], [2084, 212.9863134114578], [2086, 161.12724262374178], [2094, 199.13594564888672], [2098, 169.03199485993147], [2099, 188.05375316952657], [2099, 3.0]]",13,"[4, 2, 7]",False,False,True,True,False,True,True,False,False,False,False,True,True,True,True
417,90,"[[2027, 187.35900756652444], [2031, 221.06262894991116], [2032, 195.6351826796715], [2044, 151.29518135928123], [2058, 213.28449152969185], [2062, 167.8750771454175], [2080, 233.51912697179768], [2083, 212.93390664934245], [2085, 161.1571316060119], [2093, 199.10601901360027], [2097, 169.04904104909232], [2098, 188.041255658512], [2098, 3.0]]",13,"[4, 2, 7]",False,False,True,True,False,True,True,False,False,False,False,True,True,True,True
421,90,"[[2027, 220.77768381717323], [2028, 195.52687364576977], [2040, 151.48997896518043], [2054, 213.0638556956882], [2058, 167.95492141633196], [2076, 233.1768392707446], [2079, 212.72427960088106], [2081, 161.27668753509226], [2089, 198.98631247245442], [2093, 169.11722580573573], [2094, 187.99126561445377], [2094, 3.0], [2100, 223.20842008150075]]",13,"[3, 2, 8]",False,False,True,True,False,True,True,False,False,False,False,True,True,True,True
493,90,"[[2028, 218.3883572835644], [2030, 207.97997357453704], [2052, 169.503167296407], [2058, 216.7216869737697], [2060, 166.6300836549233], [2064, 191.51224237049456], [2069, 184.7413342043023], [2078, 200.91612168821544], [2088, 196.39558985478743], [2090, 163.2171260777435], [2094, 188.22029991107792], [2100, 225.7222429186191]]",12,"[2, 5, 5]",False,False,True,True,True,False,False,True,False,False,False,True,True,True,True
494,90,"[[2027, 218.3214119669264], [2029, 207.9313489928534], [2051, 169.5207373176708], [2057, 216.6608319053946], [2059, 166.65216704671556], [2063, 191.49335214625793], [2068, 184.7336175478433], [2077, 200.88257153885306], [2087, 196.36970597364547], [2089, 163.24353797465352], [2093, 188.20744421416606], [2099, 225.65140279014847], [2100, 181.1109057650406]]",13,"[2, 5, 6]",False,False,True,True,True,False,False,True,False,False,False,True,True,True,True
495,90,"[[2026, 218.2544666502884], [2028, 207.88272441116976], [2050, 169.5383073389346], [2056, 216.59997683701948], [2058, 166.6742504385078], [2062, 191.4744619220213], [2067, 184.7259008913843], [2076, 200.84902138949064], [2086, 196.3438220925035], [2088, 163.26994987156354], [2092, 188.19458851725418], [2098, 225.58056266167785], [2099, 181.10918457416957], [2100, 203.753826207093]]",14,"[3, 4, 7]",False,False,True,True,True,False,False,True,False,False,False,True,True,True,True
496,90,"[[2027, 207.8340998294861], [2049, 169.5558773601984], [2055, 216.5391217686444], [2057, 166.69633383030003], [2061, 191.45557169778468], [2066, 184.7181842349253], [2075, 200.81547124012826], [2085, 196.3179382113615], [2087, 163.29636176847356], [2091, 188.1817328203423], [2097, 225.5097225332072], [2098, 181.10746338329855], [2099, 203.7170230235052], [2100, 186.12950515590518]]",14,"[2, 5, 7]",False,False,True,True,True,False,False,True,False,False,False,True,True,True,True
499,90,"[[2046, 169.60858742398975], [2052, 216.35655656351912], [2054, 166.76258400567679], [2058, 191.3989010250748], [2063, 184.69503426554834], [2072, 200.71482079204105], [2082, 196.24028656793558], [2084, 163.37559745920365], [2088, 188.14316572960666], [2094, 225.29720214779528], [2095, 181.10229981068548], [2096, 203.6066134727418], [2097, 186.1010147600942]]",13,"[1, 5, 7]",False,False,True,True,True,False,False,True,False,False,False,True,True,True,True
500,90,"[[2045, 169.6261574452535], [2051, 216.29570149514404], [2053, 166.78466739746904], [2057, 191.38001080083816], [2062, 184.68731760908935], [2071, 200.68127064267864], [2081, 196.21440268679362], [2083, 163.40200935611367], [2087, 188.1303100326948], [2093, 225.22636201932465], [2094, 181.10057861981446], [2095, 203.56981028915402], [2096, 186.09151796149052]]",13,"[1, 5, 7]",False,False,True,True,True,False,False,True,False,False,False,True,True,True,True
501,90,"[[2044, 169.6437274665173], [2050, 216.23484642676894], [2052, 166.8067507892613], [2056, 191.36112057660154], [2061, 184.67960095263038], [2070, 200.64772049331626], [2080, 196.18851880565165], [2082, 163.42842125302369], [2086, 188.11745433578292], [2092, 225.155521890854], [2093, 181.09885742894343], [2094, 203.53300710556624], [2095, 186.08202116288686]]",13,"[2, 4, 7]",False,False,True,True,True,False,False,True,False,False,False,True,True,True,True
502,90,"[[2043, 169.6612974877811], [2049, 216.17399135839383], [2051, 166.82883418105354], [2055, 191.3422303523649], [2060, 184.67188429617138], [2069, 200.61417034395384], [2079, 196.16263492450966], [2081, 163.45483314993373], [2085, 188.10459863887107], [2091, 225.08468176238338], [2092, 181.0971362380724], [2093, 203.49620392197843], [2094, 186.0725243642832]]",13,"[2, 4, 7]",False,False,True,True,True,False,False,True,False,False,False,True,True,True,True
505,90,"[[2040, 169.71400755157245], [2046, 215.99142615326858], [2048, 166.89508435643026], [2052, 191.28555967965502], [2057, 184.6487343267944], [2066, 200.51351989586666], [2076, 196.08498328108374], [2078, 163.5340688406638], [2082, 188.06603154813544], [2088, 224.87216137697146], [2090, 203.38579437121507], [2091, 186.04403396847223], [2098, 217.21282343678564], [2099, 199.21038929146636]]",14,"[3, 3, 8]",False,False,True,True,True,False,False,True,False,False,False,True,True,True,True
